record_id,timestamp,source_type,language,country,region,municipality,locality,place_name,location_id,location_precision,location_confidence,claimed_location,ground_truth_location,actor_mentioned,observed_actor,event_id,event_name,information_type,military_signal_type,text,relevance_label,reliability_label,claim_strength,certainty_level,is_duplicate,is_rumor,is_disinformation,is_civilian_related,is_military_related,media_claimed,media_verified,possible_misidentification,misleading_type,ground_truth_status,same_event_cluster,analyst_question
REC-026255,2026-09-17T05:26:00+02:00,טיקטוק,עברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,אזור מיוער 29,LOC-049,rural_area,גבוהה,"זובין פוטוק, אזור מיוער 29","זובין פוטוק, אזור מיוער 29",קבוצה חמושה מקומית,קבוצה חמושה מקומית,EVT-014,דיווח שקרי על חציית גבול סרבית,פעילות משטרתית,פעילות משטרתית,דובר רשמי מסר כי הפעילות נועדה לשמור על הסדר הציבורי ולא לפגוע באוכלוסייה אזרחית.,4,disputed,חלשה,נמוכה,false,false,false,false,true,true,false,false,,נכון חלקית,EVT-014-CL-02,האם הדיווח מצביע על פעילות משטרתית?
REC-061639,2026-09-17T05:26:00+02:00,בלוג פוליטי,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,בית ספר 64,LOC-084,facility,גבוהה,"זובין פוטוק, בית ספר 64","זובין פוטוק, בית ספר 64",קבוצה חמושה מקומית,קבוצה חמושה מקומית,EVT-016,חסימות נוספות והתפשטות מחאות,פעילות משטרתית,פעילות משטרתית,"שמעתי רעש חזק לפני כמה דקות באזור בית ספר 64. אולי זה לא קשור, אבל כולם מדברים על זה. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.",1,false,חלשה,נמוכה,false,true,false,true,true,true,false,false,הכחשה שקרית,לא ידוע,EVT-016-CL-10,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-066984,2026-09-17T05:26:00+02:00,שמועה מקומית,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,כפר 48,ציר גישה 48,LOC-068,road_segment,בינונית,"צפון מיטרוביצה, ציר גישה 48","צפון מיטרוביצה, ציר גישה 48",תושבים מקומיים,,EVT-017,בתי ספר ועסקים נסגרים זמנית,רשתות חברתיות,,הסרטון שמופץ עכשיו לא נראה מהיום. שימו לב לפני שמשתפים. אין תיעוד חזותי שמאפשר לאמת את הפרטים.,1,unverified,חזקה,נמוכה,false,true,false,true,false,true,false,false,,שגוי,EVT-017-CL-08,האם הדיווח מצביע על פעילות משטרתית?
REC-096977,2026-09-17T05:26:00+02:00,ערוץ חדשות בינלאומי,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,נקודת בידוק כללית 68,LOC-088,checkpoint_area,נמוכה,"זבצ׳אן, נקודת בידוק כללית 68","זבצ׳אן, נקודת בידוק כללית 68",מפגינים סרבים מקומיים,,EVT-012,תקיפה נקודתית על סיור קוסוברי,רפואי/חירום,,מוקד חירום מקומי מבקש מהתושבים לא לדווח שוב ושוב על אותו אירוע.,3,likely,חלשה,בינונית,false,false,false,true,false,false,false,false,,שגוי,EVT-012-CL-07,האם הדיווח מצביע על פעילות משטרתית?
REC-010169,2026-09-17T05:27:00+02:00,קבוצת וואטסאפ,עברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,נקודת בידוק כללית 6,LOC-026,checkpoint_area,בינונית,"צפון מיטרוביצה, נקודת בידוק כללית 6","צפון מיטרוביצה, נקודת בידוק כללית 6",משטרת קוסובו,משטרת קוסובו,EVT-015,KFOR מציב חיץ באזור רגיש,דיווח ירי,דיווח ירי,הסרטון שמופץ עכשיו לא נראה מהיום. שימו לב לפני שמשתפים.,2,disputed,חזקה,נמוכה,false,true,false,true,true,false,false,false,,לא ידוע,EVT-015-CL-03,האם הדיווח מצביע על פעילות משטרתית?
REC-044835,2026-09-17T05:27:00+02:00,שמועה מקומית,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,אזור כפרי מערבי,LOC-007,rural_area,גבוהה,"זובין פוטוק, אזור כפרי מערבי","זובין פוטוק, אזור כפרי מערבי",KFOR,KFOR,EVT-015,KFOR מציב חיץ באזור רגיש,כוננות בצד הסרבי,כוננות בצד הסרבי,נראה מחסום זמני ליד אזור כפרי מערבי. לא ברור אם הוצב על ידי KFOR או על ידי גורמים מקומיים.,3,unverified,בינונית,נמוכה,false,true,false,false,true,true,false,false,,שגוי,EVT-015-CL-07,האם האירוע משפיע על אזרחים או על צירים?
REC-080639,2026-09-17T05:28:00+02:00,חדשות מקומיות,תרגום מכונה לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,לפוסאביץ׳,נקודת בידוק כללית 24,LOC-044,checkpoint_area,נמוכה,"לפוסאביץ׳, נקודת בידוק כללית 24","לפוסאביץ׳, נקודת בידוק כללית 24",יחידה מיוחדת של משטרת קוסובו,יחידה מיוחדת של משטרת קוסובו,EVT-015,KFOR מציב חיץ באזור רגיש,דיווח רחפן/מסוק,דיווח רחפן/מסוק,"נשמעו קולות שנשמעו כמו ירי באזור נקודת בידוק כללית 24. חלק מהדיווחים מייחסים זאת ליחידה מיוחדת של משטרת קוסובו, אך המידע לא אומת. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.",2,disputed,בינונית,נמוכה,false,true,false,false,true,false,false,false,,נכון,EVT-015-CL-07,האם הטענה על הסלמה מגובה במקור אמין?
REC-046450,2026-09-17T05:29:00+02:00,X,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,מרכז בריאות 117,LOC-137,facility,גבוהה,"זבצ׳אן, מרכז בריאות 117","זבצ׳אן, מרכז בריאות 117",צבא סרביה,צבא סרביה,EVT-013,סרביה מעלה כוננות בצד הגבול,גורמים חמושים לא מזוהים,גורמים חמושים לא מזוהים,דיווח לא מאומת על צבא סרביה באזור מרכז בריאות 117. מספר תושבים טוענים שנראו רכבים נעים בציר סמוך.,3,disputed,חלשה,נמוכה,false,true,false,false,true,false,false,false,,שגוי,EVT-013-CL-04,האם הטענה על הסלמה מגובה במקור אמין?
REC-056358,2026-09-17T05:29:00+02:00,חדשות מקומיות,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,כפר 8,כפר סמוך 8,LOC-028,village,נמוכה,"צפון מיטרוביצה, בית ספר 59","לפוסאביץ׳, כפר סמוך 8",משרד הפנים של קוסובו,,EVT-016,חסימות נוספות והתפשטות מחאות,כלכלי/חברתי,,מספר עובדים לא הגיעו לעבודה בגלל חסימות וחשש מנסיעה.,4,false,חלשה,נמוכה,false,false,false,true,false,false,false,true,מיקום שגוי,לא ידוע,EVT-016-CL-04,האם הטענה על הסלמה מגובה במקור אמין?
REC-003693,2026-09-17T05:30:00+02:00,קבוצת וואטסאפ,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,לפוסאביץ׳,כיכר מרכזית 16,LOC-036,public_square,בינונית,"לפוסאביץ׳, כיכר מרכזית 16","לפוסאביץ׳, כיכר מרכזית 16",צבא סרביה,צבא סרביה,EVT-012,תקיפה נקודתית על סיור קוסוברי,ציוד/רכבים,ציוד/רכבים,דיווח תקשורתי טוען כי KFOR הגביר את הנוכחות כדי למנוע חיכוך ישיר.,2,likely,חלשה,בינונית,false,false,false,false,true,false,false,false,,נכון,EVT-012-CL-09,האם מחאה אזרחית הופכת לעימות חמוש?
REC-033855,2026-09-17T05:30:00+02:00,הודעת דובר,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,מבנה העירייה,LOC-002,facility,בינונית,"צפון מיטרוביצה, מבנה העירייה","צפון מיטרוביצה, מבנה העירייה",KFOR,KFOR,EVT-019,הצהרת נאט״ו/איחוד אירופי להרגעת הצדדים,גורמים חמושים לא מזוהים,גורמים חמושים לא מזוהים,המשפחה שלי החליטה לא לשלוח את הילדים לבית הספר מחר בגלל המצב.,3,propaganda/disinformation,חלשה,נמוכה,true,true,false,true,true,false,false,false,תוכן מפוברק,שגוי,EVT-019-CL-08,האם נדרשת הצלבה עם מקורות נוספים?
REC-049231,2026-09-17T05:30:00+02:00,חדשות מקומיות,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,כפר 54,אזור מיוער 54,LOC-074,rural_area,גבוהה,"לפוסאביץ׳, אזור מיוער 54","לפוסאביץ׳, אזור מיוער 54",יחידה מיוחדת של משטרת קוסובו,יחידה מיוחדת של משטרת קוסובו,EVT-015,KFOR מציב חיץ באזור רגיש,ציוד/רכבים,ציוד/רכבים,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד אזור מיוער 54. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית.,4,unverified,בינונית,נמוכה,false,true,false,false,true,true,false,false,,שגוי,EVT-015-CL-06,האם האירוע משפיע על אזרחים או על צירים?
REC-047120,2026-09-17T05:31:00+02:00,קבוצת וואטסאפ,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,תחנת דלק 121,LOC-141,facility,בינונית,"זבצ׳אן, תחנת דלק 121","זבצ׳אן, תחנת דלק 121",EULEX,,EVT-012,תקיפה נקודתית על סיור קוסוברי,רפואי/חירום,,בית החולים האזורי קיבל מספר פצועים קל מאירועי דחיפות והפרות סדר.,3,unverified,בינונית,נמוכה,false,false,false,true,false,false,false,false,,לא ידוע,EVT-012-CL-04,האם מדובר באירוע אמיתי או רעש?
REC-073027,2026-09-17T05:33:00+02:00,פייסבוק,תרגום מכונה לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,בית ספר 64,LOC-084,facility,גבוהה,"זובין פוטוק, בית ספר 64","זובין פוטוק, בית ספר 64",מפגינים סרבים מקומיים,מפגינים סרבים מקומיים,EVT-011,דיווחים סותרים על ירי באזור כפרי,כוננות בצד הסרבי,כוננות בצד הסרבי,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה.,3,unverified,בינונית,נמוכה,false,true,true,false,true,false,false,false,תוכן מפוברק,לא ידוע,EVT-011-CL-06,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-002299,2026-09-17T05:34:00+02:00,חדשות מקומיות,תרגום מכונה לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,כפר 41,נקודת בידוק כללית 41,LOC-061,checkpoint_area,נמוכה,"לפוסאביץ׳, נקודת בידוק כללית 41","לפוסאביץ׳, נקודת בידוק כללית 41",קבוצה חמושה מקומית,קבוצה חמושה מקומית,EVT-017,בתי ספר ועסקים נסגרים זמנית,דיווח ירי,דיווח ירי,"ציר הכניסה לעיירה פתוח, אך תושבים מדווחים על בדיקות ממושכות. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.",2,disputed,בינונית,נמוכה,false,false,false,true,true,false,false,false,,נכון,EVT-017-CL-06,האם האירוע משפיע על אזרחים או על צירים?
REC-070218,2026-09-17T05:34:00+02:00,X,עברית,קוסובו,צפון קוסובו,לפוסאביץ׳,לפוסאביץ׳,נקודת בידוק כללית 24,LOC-044,checkpoint_area,בינונית,"לפוסאביץ׳, נקודת בידוק כללית 24","לפוסאביץ׳, נקודת בידוק כללית 24",עיתונאים מקומיים,עיתונאים מקומיים,EVT-013,סרביה מעלה כוננות בצד הגבול,מחסום/חסימה,מחסום/חסימה,נראה מחסום זמני ליד נקודת בידוק כללית 24. לא ברור אם הוצב על ידי עיתונאים מקומיים או על ידי גורמים מקומיים.,4,propaganda/disinformation,חלשה,נמוכה,false,false,false,false,true,false,false,false,שמועת פאניקה,שגוי,EVT-013-CL-11,האם יש שינוי בנוכחות KFOR?
REC-006188,2026-09-17T05:35:00+02:00,פייסבוק,עברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,צומת מקומי 23,LOC-043,junction,גבוהה,"זבצ׳אן, צומת מקומי 23","זבצ׳אן, צומת מקומי 23",צבא סרביה,צבא סרביה,EVT-013,סרביה מעלה כוננות בצד הגבול,גורמים חמושים לא מזוהים,גורמים חמושים לא מזוהים,דיווח על תנועה חריגה של רכבים ביטחוניים באזור צומת מקומי 23. מקור מקומי טוען שהכביש נחסם לזמן קצר.,3,unverified,חלשה,נמוכה,false,false,false,false,true,false,false,false,,נכון חלקית,EVT-013-CL-05,האם הטענה על הסלמה מגובה במקור אמין?
