event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary,collection_family,observation_id,mission_id,object_class,estimated_object_count,movement_status,movement_direction,geolocation_confidence,identification_confidence
REC-V2-005943,2026-09-17T01:18:06.822518Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Low,ENT-EULEX,LOC-V2-010,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות נמוכה לEULEX במרחב מרחב גשר איבר. הוערכו 4 פריטים, מצב בפריסה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01443,UAV-MSN-016,מחסום דרכים,4,בפריסה,מזרח,בינונית,נמוכה
REC-V2-005944,2026-09-15T15:22:58.011661Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Medium,ENT-NATO-RESERVE,LOC-V2-011,"בקטע וידאו מכטב""ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות נמוכה לכוח עתודה אזורי של נאטו במרחב מחנה נובו סלו - אזור כללי. הוערכו 18 פריטים, מצב בנסיגה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01444,UAV-MSN-016,קבוצת אנשים,18,בנסיגה,צפון-מזרח,גבוהה,נמוכה
REC-V2-005945,2026-09-15T03:24:17.319992Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-012,"בקטע וידאו מכטב""ם תרחישי זוהה מסוק המשויך בהסתברות נמוכה לתושבים מקומיים במרחב מחנה בונדסטיל - אזור כללי. הוערכו 4 פריטים, מצב בהיערכות, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01445,UAV-MSN-016,מסוק,4,בהיערכות,צפון-מערב,בינונית,נמוכה
REC-V2-005946,2026-09-16T23:13:49.631291Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KFOR-KTRBN,LOC-V2-009,"בקטע וידאו מכטב""ם תרחישי זוהה רכב משוריין המשויך בהסתברות גבוהה לגדוד העתודה הטקטית של KFOR במרחב גישות צפוניות לNorth Mitrovica. הוערכו 5 פריטים, מצב בפריסה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01446,UAV-MSN-016,רכב משוריין,5,בפריסה,מזרח,גבוהה,גבוהה
REC-V2-005947,2026-09-17T03:57:51.843593Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Low,ENT-KFOR-AVIATION,LOC-V2-003,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות בינונית לכוח התעופה של KFOR במרחב מרחב מעבר ברניאק. הוערכו 21 פריטים, מצב ללא שינוי נראה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01447,UAV-MSN-016,מחסום דרכים,21,ללא שינוי נראה,מערב,בינונית,בינונית
REC-V2-005948,2026-09-14T12:34:52.879987Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Medium,ENT-EULEX,LOC-V2-006,"בקטע וידאו מכטב""ם תרחישי זוהה עמדת תצפית המשויך בהסתברות נמוכה לEULEX במרחב קו חסימה צפוני ללפוסאביץ'. הוערכו 15 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01448,UAV-MSN-016,עמדת תצפית,15,בפריסה,צפון,גבוהה,נמוכה
REC-V2-005949,2026-09-15T10:19:22.147838Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,High,ENT-KFOR-AVIATION,LOC-V2-011,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה לכוח התעופה של KFOR במרחב מחנה נובו סלו - אזור כללי. הוערכו 7 פריטים, מצב בהיערכות, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01449,UAV-MSN-016,מחסום דרכים,7,בהיערכות,מזרח,גבוהה,גבוהה
REC-V2-005950,2026-09-15T15:24:53.764488Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Medium,ENT-LOCAL-RESIDENTS,LOC-V2-005,"בקטע וידאו מכטב""ם תרחישי זוהה מסוק המשויך בהסתברות גבוהה לתושבים מקומיים במרחב מרחב גזיבודה הצפוני. הוערכו 11 פריטים, מצב בפריסה, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01450,UAV-MSN-016,מסוק,11,בפריסה,דרום,גבוהה,גבוהה
REC-V2-005951,2026-09-15T16:27:15.016642Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KFOR,LOC-V2-012,"בקטע וידאו מכטב""ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות נמוכה לKFOR במרחב מחנה בונדסטיל - אזור כללי. הוערכו 6 פריטים, מצב בפריסה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01451,UAV-MSN-016,קבוצת אנשים,6,בפריסה,לא ניתן לקביעה,גבוהה,נמוכה
REC-V2-005952,2026-09-15T16:29:01.709298Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Medium,ENT-KFOR-AVIATION,LOC-V2-002,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה לכוח התעופה של KFOR במרחב ציר יאריניה–לפוסאביץ'. הוערכו 12 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01452,UAV-MSN-016,מחסום דרכים,12,בפריסה,צפון,גבוהה,גבוהה
REC-V2-005953,2026-09-16T08:36:14.047865Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,likely,Low,ENT-KOSOVO-GOV,LOC-V2-013,"בקטע וידאו מכטב""ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות נמוכה לממשלת קוסובו במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 21 פריטים, מצב בתנועה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01453,UAV-MSN-016,עבודות הנדסיות,21,בתנועה,צפון-מערב,בינונית,נמוכה
REC-V2-005954,2026-09-15T04:14:30.506969Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Low,ENT-AMBULANCES,LOC-V2-009,"בקטע וידאו מכטב""ם תרחישי זוהה מסוק המשויך בהסתברות בינונית לאמבולנסים במרחב גישות צפוניות לNorth Mitrovica. הוערכו 7 פריטים, מצב בהיערכות, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01454,UAV-MSN-016,מסוק,7,בהיערכות,לא ניתן לקביעה,גבוהה,בינונית
REC-V2-005955,2026-09-16T12:30:43.443933Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,likely,Low,ENT-KFOR-RCE,LOC-V2-005,"בקטע וידאו מכטב""ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות בינונית לKFOR פיקוד אזורי מזרח במרחב מרחב גזיבודה הצפוני. הוערכו 23 פריטים, מצב בתנועה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01455,UAV-MSN-016,רכב אזרחי חשוד,23,בתנועה,צפון-מזרח,בינונית,בינונית
REC-V2-005956,2026-09-16T00:47:36.895741Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KSF,LOC-V2-001,"בקטע וידאו מכטב""ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות בינונית לKSF במרחב מרחב מעבר יאריניה. הוערכו 17 פריטים, מצב ללא שינוי נראה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01456,UAV-MSN-016,קבוצת אנשים,17,ללא שינוי נראה,מזרח,גבוהה,בינונית
REC-V2-005957,2026-09-15T03:57:13.054362Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KOSOVO-POLICE,LOC-V2-006,"בקטע וידאו מכטב""ם תרחישי זוהה שיירת כלי רכב המשויך בהסתברות נמוכה למשטרת קוסובו במרחב קו חסימה צפוני ללפוסאביץ'. הוערכו 12 פריטים, מצב בתנועה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01457,UAV-MSN-016,שיירת כלי רכב,12,בתנועה,מערב,גבוהה,נמוכה
REC-V2-005958,2026-09-16T02:29:47.056568Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,High,ENT-EULEX,LOC-V2-013,"בקטע וידאו מכטב""ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות נמוכה לEULEX במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 10 פריטים, מצב בעצירה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01458,UAV-MSN-016,רכב אזרחי חשוד,10,בעצירה,צפון,גבוהה,נמוכה
REC-V2-005959,2026-09-14T20:00:43.212707Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,likely,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-012,"בקטע וידאו מכטב""ם תרחישי זוהה עמדת תצפית המשויך בהסתברות בינונית ליחידה מיוחדת של משטרת קוסובו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 18 פריטים, מצב בנסיגה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01459,UAV-MSN-016,עמדת תצפית,18,בנסיגה,צפון,בינונית,בינונית
REC-V2-005960,2026-09-15T04:30:28.419130Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-012,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות נמוכה ליחידה מיוחדת של משטרת קוסובו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 6 פריטים, מצב בתנועה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01460,UAV-MSN-016,מחסום דרכים,6,בתנועה,צפון-מערב,בינונית,נמוכה
REC-V2-005961,2026-09-16T08:31:09.191224Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-NATO-RESERVE,LOC-V2-014,"בקטע וידאו מכטב""ם תרחישי זוהה שטח היערכות ריק המשויך בהסתברות גבוהה לכוח עתודה אזורי של נאטו במרחב מרחב שדה התעופה Pristina. הוערכו 4 פריטים, מצב בפריסה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01461,UAV-MSN-016,שטח היערכות ריק,4,בפריסה,צפון-מערב,בינונית,גבוהה
REC-V2-005962,2026-09-16T10:57:32.005096Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-015,"בקטע וידאו מכטב""ם תרחישי זוהה מחסום דרכים המשויך בהסתברות בינונית ליחידה מיוחדת של משטרת קוסובו במרחב מרחב מעבר מרדארה. הוערכו 20 פריטים, מצב בתנועה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01462,UAV-MSN-016,מחסום דרכים,20,בתנועה,צפון,בינונית,בינונית
REC-V2-005963,2026-09-16T09:28:41.164518Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,unverified,Medium,ENT-AMBULANCES,LOC-V2-014,"בקטע וידאו מכטב""ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות גבוהה לאמבולנסים במרחב מרחב שדה התעופה Pristina. הוערכו 16 פריטים, מצב בנסיגה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01463,UAV-MSN-016,רכב אזרחי חשוד,16,בנסיגה,מערב,גבוהה,גבוהה
REC-V2-005964,2026-09-14T19:35:43.824423Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,likely,Medium,ENT-EULEX,LOC-V2-010,"בקטע וידאו מכטב""ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות גבוהה לEULEX במרחב מרחב גשר איבר. הוערכו 14 פריטים, מצב ללא שינוי נראה, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01464,UAV-MSN-016,עבודות הנדסיות,14,ללא שינוי נראה,דרום,בינונית,גבוהה
REC-V2-005965,2026-09-15T14:34:46.382850Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,Medium,ENT-KFOR-MSU,LOC-V2-007,"בקטע וידאו מכטב""ם תרחישי זוהה רכב משוריין המשויך בהסתברות גבוהה להיחידה הרב-לאומית המיוחדת של KFOR במרחב קו חסימה מערבי לZubin Potok. הוערכו 24 פריטים, מצב בהיערכות, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01465,UAV-MSN-016,רכב משוריין,24,בהיערכות,צפון-מזרח,גבוהה,גבוהה
REC-V2-005966,2026-09-17T03:46:41.622563Z,"חיל האוויר הסרבי - ניצול וידאו מכטב""ם",מקור צבאי סרבי,confirmed,High,ENT-KSF,LOC-V2-006,"בקטע וידאו מכטב""ם תרחישי זוהה עמדת תצפית המשויך בהסתברות בינונית לKSF במרחב קו חסימה צפוני ללפוסאביץ'. הוערכו 18 פריטים, מצב ללא שינוי נראה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה.",airborne_isr_video_exploitation,OBS-UAV-V2-01466,UAV-MSN-016,עמדת תצפית,18,ללא שינוי נראה,צפון-מזרח,בינונית,בינונית
