event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary
REC-V2-007651,2026-09-17T00:26:32.590016Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR,LOC-V2-004,"בקטע וידאו מכטב״ם תרחישי זוהה משאית לוגיסטית המשויך בהסתברות נמוכה לKFOR במרחב ציר ברניאק–זובין פוטוק. הוערכו 7 פריטים, מצב בהיערכות, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007652,2026-09-15T18:40:09.541538Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KOSOVO-GOV,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות נמוכה לממשלת קוסובו במרחב גישות צפוניות לזבצ׳אן. הוערכו 8 פריטים, מצב ללא שינוי נראה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007653,2026-09-16T11:30:08.189280Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KFOR-KTRBN,LOC-V2-003,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות נמוכה לגדוד העתודה הטקטית של KFOR במרחב מרחב מעבר ברניאק. הוערכו 22 פריטים, מצב בהיערכות, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007654,2026-09-15T01:02:28.590154Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KFOR-RCE,LOC-V2-004,"בקטע וידאו מכטב״ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות בינונית לKFOR פיקוד אזורי מזרח במרחב ציר ברניאק–זובין פוטוק. הוערכו 1 פריטים, מצב בתנועה, כיוון צפון-מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007655,2026-09-15T04:33:55.461447Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KFOR,LOC-V2-005,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות בינונית לKFOR במרחב מרחב גזיבודה הצפוני. הוערכו 1 פריטים, מצב ללא שינוי נראה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007656,2026-09-16T10:13:34.155386Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,נמוכה,ENT-AMBULANCES,LOC-V2-009,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות נמוכה לאמבולנסים במרחב גישות צפוניות לצפון מיטרוביצה. הוערכו 21 פריטים, מצב ללא שינוי נראה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007657,2026-09-15T01:12:20.638625Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KFOR,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה שטח היערכות ריק המשויך בהסתברות בינונית לKFOR במרחב גישות צפוניות לזבצ׳אן. הוערכו 12 פריטים, מצב בפריסה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007658,2026-09-15T19:38:08.480676Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-AMBULANCES,LOC-V2-003,"בקטע וידאו מכטב״ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות בינונית לאמבולנסים במרחב מרחב מעבר ברניאק. הוערכו 23 פריטים, מצב בהיערכות, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007659,2026-09-15T23:57:53.767529Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,גבוהה,ENT-KFOR-AVIATION,LOC-V2-010,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית לכוח התעופה של KFOR במרחב מרחב גשר איבר. הוערכו 12 פריטים, מצב ללא שינוי נראה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007660,2026-09-16T11:00:06.690876Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,נמוכה,ENT-KOSOVO-POLICE,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה למשטרת קוסובו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 2 פריטים, מצב בתנועה, כיוון צפון-מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007661,2026-09-14T23:39:44.639505Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-013,"בקטע וידאו מכטב״ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות גבוהה ליחידה מיוחדת של משטרת קוסובו במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 18 פריטים, מצב בהיערכות, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007662,2026-09-16T05:17:19.334344Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KSF,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות בינונית לKSF במרחב מחנה בונדסטיל - אזור כללי. הוערכו 17 פריטים, מצב ללא שינוי נראה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007663,2026-09-16T23:42:15.715158Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,גבוהה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-004,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות גבוהה ליחידה מיוחדת של משטרת קוסובו במרחב ציר ברניאק–זובין פוטוק. הוערכו 23 פריטים, מצב בנסיגה, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007664,2026-09-15T17:14:54.710327Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KFOR-KTRBN,LOC-V2-005,"בקטע וידאו מכטב״ם תרחישי זוהה רכב אזרחי חשוד המשויך בהסתברות בינונית לגדוד העתודה הטקטית של KFOR במרחב מרחב גזיבודה הצפוני. הוערכו 6 פריטים, מצב בנסיגה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007665,2026-09-14T20:34:45.220117Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,נמוכה,ENT-AMBULANCES,LOC-V2-001,"בקטע וידאו מכטב״ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות בינונית לאמבולנסים במרחב מרחב מעבר יאריניה. הוערכו 6 פריטים, מצב בנסיגה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007666,2026-09-14T08:28:35.267824Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,גבוהה,ENT-KOSOVO-GOV,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות נמוכה לממשלת קוסובו במרחב מחנה בונדסטיל - אזור כללי. הוערכו 13 פריטים, מצב בהיערכות, כיוון דרום. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007667,2026-09-16T04:29:08.587388Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,בינונית,ENT-KOSOVO-MOI,LOC-V2-001,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית למשרד הפנים של קוסובו במרחב מרחב מעבר יאריניה. הוערכו 2 פריטים, מצב ללא שינוי נראה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007668,2026-09-16T06:04:34.345570Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,גבוהה,ENT-KOSOVO-POLICE,LOC-V2-010,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית למשטרת קוסובו במרחב מרחב גשר איבר. הוערכו 14 פריטים, מצב בפריסה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007669,2026-09-15T04:02:35.665422Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,נמוכה,ENT-KSF,LOC-V2-007,"בקטע וידאו מכטב״ם תרחישי זוהה מסוק המשויך בהסתברות בינונית לKSF במרחב קו חסימה מערבי לזובין פוטוק. הוערכו 2 פריטים, מצב בנסיגה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007670,2026-09-15T09:41:15.290843Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,נמוכה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-008,"בקטע וידאו מכטב״ם תרחישי זוהה משאית לוגיסטית המשויך בהסתברות נמוכה ליחידה מיוחדת של משטרת קוסובו במרחב גישות צפוניות לזבצ׳אן. הוערכו 23 פריטים, מצב בנסיגה, כיוון מזרח. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007671,2026-09-14T11:51:13.696723Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,נמוכה,ENT-KOSOVO-POLICE,LOC-V2-013,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות גבוהה למשטרת קוסובו במרחב ציר תגבור פרישטינה–מיטרוביצה. הוערכו 22 פריטים, מצב ללא שינוי נראה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007672,2026-09-15T05:10:47.587606Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,unverified,גבוהה,ENT-KSF,LOC-V2-014,"בקטע וידאו מכטב״ם תרחישי זוהה רכב משוריין המשויך בהסתברות בינונית לKSF במרחב מרחב שדה התעופה פרישטינה. הוערכו 5 פריטים, מצב בתנועה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007673,2026-09-15T09:48:40.452582Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KFOR,LOC-V2-005,"בקטע וידאו מכטב״ם תרחישי זוהה קבוצת אנשים המשויך בהסתברות גבוהה לKFOR במרחב מרחב גזיבודה הצפוני. הוערכו 6 פריטים, מצב בפריסה, כיוון צפון. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007674,2026-09-16T15:15:56.075759Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,בינונית,ENT-KSF,LOC-V2-002,"בקטע וידאו מכטב״ם תרחישי זוהה מחסום דרכים המשויך בהסתברות גבוהה לKSF במרחב ציר יאריניה–לפוסאביץ׳. הוערכו 13 פריטים, מצב ללא שינוי נראה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007675,2026-09-14T23:04:03.956067Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,גבוהה,ENT-KFOR-KTRBN,LOC-V2-003,"בקטע וידאו מכטב״ם תרחישי זוהה עמדת תצפית המשויך בהסתברות גבוהה לגדוד העתודה הטקטית של KFOR במרחב מרחב מעבר ברניאק. הוערכו 14 פריטים, מצב בנסיגה, כיוון לא ניתן לקביעה. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007676,2026-09-16T03:57:10.713249Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,likely,בינונית,ENT-KFOR-AVIATION,LOC-V2-012,"בקטע וידאו מכטב״ם תרחישי זוהה שיירת כלי רכב המשויך בהסתברות בינונית לכוח התעופה של KFOR במרחב מחנה בונדסטיל - אזור כללי. הוערכו 6 פריטים, מצב בהיערכות, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
REC-V2-007677,2026-09-16T02:37:28.661760Z,חיל האוויר הסרבי - ניצול וידאו מכטב״ם,מקור צבאי סרבי,confirmed,נמוכה,ENT-LOCAL-RESIDENTS,LOC-V2-005,"בקטע וידאו מכטב״ם תרחישי זוהה עבודות הנדסיות המשויך בהסתברות גבוהה לתושבים מקומיים במרחב מרחב גזיבודה הצפוני. הוערכו 22 פריטים, מצב בפריסה, כיוון מערב. הזיהוי מבוסס על ניצול חזותי בלבד ודורש הצלבה."
