event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_or_actor,location_id,event_summary
REC-098906,2026-09-16T21:30:00Z,שמועה מקומית,לא סווגה,disputed,נמוכה,משרד הפנים של קוסובו,LOC-019,נראה מחסום זמני ליד תחנת דלק מרכזית. לא ברור אם הוצב על ידי משרד הפנים של קוסובו או על ידי גורמים מקומיים.
REC-024274,2026-09-16T21:31:00Z,X,לא סווגה,false,נמוכה,עיתונאים מקומיים,LOC-092,בית החולים האזורי קיבל מספר פצועים קל מאירועי דחיפות והפרות סדר.
REC-091362,2026-09-16T21:31:00Z,הודעת דובר,לא סווגה,false,נמוכה,מנהיגים מקומיים סרבים,LOC-130,"תמונה של שיירה מוצגת ככוח סרבי, אך משתמשים אחרים טוענים שמדובר ב־KFOR או במשטרה. אין תיעוד חזותי שמאפשר לאמת את הפרטים."
REC-093858,2026-09-16T21:31:00Z,טיקטוק,לא סווגה,false,נמוכה,KSF,LOC-151,דיון חירום מתקיים בעקבות דיווחים על עימותים בצפון. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-004790,2026-09-16T21:32:00Z,הודעת דובר,לא סווגה,confirmed,גבוהה,גורמים לא מזוהים,LOC-126,מקור חדשותי מתקן דיווח קודם ומבהיר שלא הייתה חציית גבול מאומתת.
REC-052181,2026-09-16T21:32:00Z,X,לא סווגה,propaganda/disinformation,נמוכה,צבא סרביה,LOC-032,"פוסט ויראלי מייחס ירי לצבא סרביה, אך סרטונים אחרים מאותו אזור מצביעים על רעש אזרחי בלבד."
REC-095611,2026-09-16T21:32:00Z,הודעת דובר,לא סווגה,false,נמוכה,אמבולנסים,LOC-085,העירייה המקומית מבקשת מהתושבים להימנע מהתקהלויות גדולות.
REC-080306,2026-09-16T21:33:00Z,שמועה מקומית,לא סווגה,unverified,נמוכה,ממשלת קוסובו,LOC-063,יש תור ארוך בתחנת הדלק ליד צומת מקומי 43. אנשים קונים יותר מהרגיל.
REC-096465,2026-09-16T21:33:00Z,פייסבוק,לא סווגה,unverified,נמוכה,צבא סרביה,LOC-069,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד נקודת בידוק כללית 49. האווירה מתוחה.
REC-005421,2026-09-16T21:35:00Z,קבוצת וואטסאפ,לא סווגה,unverified,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-083,"דיווח על כלי טיס בלתי מזוהה מעל אזור תחנת דלק 63. אין אישור אם מדובר ברחפן, מסוק או רעש אזרחי."
REC-043246,2026-09-16T21:35:00Z,הודעת דובר,לא סווגה,disputed,נמוכה,EULEX,LOC-150,העירייה המקומית מבקשת מהתושבים להימנע מהתקהלויות גדולות.
REC-056633,2026-09-16T21:36:00Z,ערוץ חדשות בינלאומי,לא סווגה,disputed,נמוכה,אמבולנסים,LOC-071,כלי תקשורת מקומי מדווח על מתיחות גוברת בצפון קוסובו בעקבות האירועים באזור מרכז בריאות 51.
REC-035811,2026-09-16T21:37:00Z,חדשות מקומיות,לא סווגה,false,נמוכה,תושבים מקומיים,LOC-144,"הכביש באזור נקודת בידוק כללית 124 פתוח לסירוגין, עם עיכובים משמעותיים."
REC-008535,2026-09-16T21:38:00Z,בלוג פוליטי,לא סווגה,false,נמוכה,תושבים מקומיים,LOC-008,מספר משפחות עזבו זמנית את האזור ליד הדרך לאגם גזיבודה ועברו לקרובי משפחה.
REC-068864,2026-09-16T21:38:00Z,קבוצת וואטסאפ,לא סווגה,disputed,נמוכה,תושבים מקומיים,LOC-139,שמועה בקבוצות מקומיות טוענת שיש רשימת מעצרים חדשה. אין מקור רשמי שמאשר זאת.
REC-076541,2026-09-16T21:38:00Z,פייסבוק,לא סווגה,unverified,נמוכה,ממשלת סרביה,LOC-031,נהגים מתבקשים לא להסתמך על דיווחי רשת לא מאומתים לגבי סגירת כבישים.
REC-080864,2026-09-16T21:38:00Z,חדשות מקומיות,לא סווגה,likely,בינונית,עיתונאים מקומיים,LOC-051,"נשמעו קולות שנשמעו כמו ירי באזור כיכר מרכזית 31. חלק מהדיווחים מייחסים זאת לעיתונאים מקומיים, אך המידע לא אומת."
REC-092680,2026-09-16T21:38:00Z,טיקטוק,לא סווגה,disputed,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-059,מישהו יודע אם בטוח לעבור דרך בית ספר 39? שמעתי שיש שם מחסום חדש.
REC-022589,2026-09-16T21:39:00Z,חדשות מקומיות,לא סווגה,unverified,נמוכה,תושבים מקומיים,LOC-011,"דיווח על כלי טיס בלתי מזוהה מעל אזור כביש כפרי צפוני. אין אישור אם מדובר ברחפן, מסוק או רעש אזרחי."
REC-038249,2026-09-16T21:39:00Z,טלגרם,לא סווגה,false,נמוכה,KFOR,LOC-065,נהג מונית מדווח על עומס חריג ועל חסימה חלקית בדרך לכיכר מרכזית 45. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.
REC-037226,2026-09-16T21:40:00Z,שמועה מקומית,לא סווגה,propaganda/disinformation,נמוכה,מנהיגים מקומיים סרבים,LOC-143,"פוסט ויראלי מייחס ירי למנהיגים מקומיים סרבים, אך סרטונים אחרים מאותו אזור מצביעים על רעש אזרחי בלבד."
REC-069244,2026-09-16T21:40:00Z,שמועה מקומית,לא סווגה,disputed,נמוכה,תושבים מקומיים,LOC-097,משאית אספקה עוכבה במחסום לא רשמי סמוך למרכז בריאות 77.
REC-073693,2026-09-16T21:40:00Z,קבוצת וואטסאפ,לא סווגה,false,נמוכה,אמבולנסים,LOC-121,הסרטון שמופץ עכשיו לא נראה מהיום. שימו לב לפני שמשתפים.
REC-078989,2026-09-16T21:40:00Z,טלגרם,לא סווגה,disputed,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-042,"שמעתי רעש חזק לפני כמה דקות באזור כיכר מרכזית 22. אולי זה לא קשור, אבל כולם מדברים על זה. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה."
REC-082858,2026-09-16T21:40:00Z,טלגרם,לא סווגה,likely,בינונית,EULEX,LOC-057,חנות מקומית באזור נקודת בידוק כללית 37 נסגרה מוקדם בגלל חשש מהתחדשות המחאות.
REC-036217,2026-09-16T21:41:00Z,קבוצת וואטסאפ,לא סווגה,disputed,נמוכה,אמבולנסים,LOC-112,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד צומת מקומי 92. האווירה מתוחה.
REC-087762,2026-09-16T21:41:00Z,פייסבוק,לא סווגה,confirmed,גבוהה,KSF,LOC-033,"שמעתי רעש חזק לפני כמה דקות באזור כפר סמוך 13. אולי זה לא קשור, אבל כולם מדברים על זה."
REC-024040,2026-09-16T21:43:00Z,טלגרם,לא סווגה,unverified,נמוכה,מפגינים סרבים מקומיים,LOC-068,ראיתי כמה רכבים עם אורות כחולים בדרך לציר גישה 48. לא ברור אם זה משטרה או אמבולנס.
REC-048038,2026-09-16T21:43:00Z,טיקטוק,לא סווגה,propaganda/disinformation,נמוכה,צבא סרביה,LOC-078,יש תור ארוך בתחנת הדלק ליד כפר סמוך 58. אנשים קונים יותר מהרגיל. אין תיעוד חזותי שמאפשר לאמת את הפרטים.
REC-070968,2026-09-16T21:43:00Z,חדשות מקומיות,לא סווגה,false,נמוכה,מנהיגים מקומיים סרבים,LOC-114,תושבים מדווחים על נוכחות מוגברת של מנהיגים מקומיים סרבים ליד אזור מיוער 94. אין אישור רשמי לפרטים. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.
REC-059345,2026-09-16T21:44:00Z,חדשות מקומיות,לא סווגה,likely,בינונית,יחידה מיוחדת של משטרת קוסובו,LOC-049,דיווח לא מאומת על יחידה מיוחדת של משטרת קוסובו באזור אזור מיוער 29. מספר תושבים טוענים שנראו רכבים נעים בציר סמוך.
REC-077970,2026-09-16T21:44:00Z,טיקטוק,לא סווגה,false,נמוכה,KSF,LOC-001,"נשמעו קולות שנשמעו כמו ירי באזור אזור גשר איבר. חלק מהדיווחים מייחסים זאת לKSF, אך המידע לא אומת. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם."
REC-080005,2026-09-16T21:44:00Z,שמועה מקומית,לא סווגה,unverified,נמוכה,KFOR,LOC-124,"שמעתי רעש חזק לפני כמה דקות באזור מרכז בריאות 104. אולי זה לא קשור, אבל כולם מדברים על זה."
REC-027198,2026-09-16T21:45:00Z,טיקטוק,לא סווגה,unverified,נמוכה,תושבים מקומיים,LOC-062,"תמונה של שיירה מוצגת ככוח סרבי, אך משתמשים אחרים טוענים שמדובר ב־KFOR או במשטרה."
REC-041296,2026-09-16T21:45:00Z,בלוג פוליטי,לא סווגה,false,נמוכה,גורמים לא מזוהים,LOC-080,"הופצו שמועות על מספר גבוה של נפגעים, אך בית החולים אישר רק מספר מצומצם."
REC-097647,2026-09-16T21:45:00Z,הודעת דובר,לא סווגה,disputed,נמוכה,EULEX,LOC-059,העירייה המקומית מבקשת מהתושבים להימנע מהתקהלויות גדולות.
REC-012101,2026-09-16T21:46:00Z,פייסבוק,לא סווגה,unverified,נמוכה,ממשלת סרביה,LOC-046,"שמעתי רעש חזק לפני כמה דקות באזור בית ספר 26. אולי זה לא קשור, אבל כולם מדברים על זה."
REC-036618,2026-09-16T21:46:00Z,טלגרם,לא סווגה,false,נמוכה,מפגינים סרבים מקומיים,LOC-051,"שמעתי רעש חזק לפני כמה דקות באזור כיכר מרכזית 31. אולי זה לא קשור, אבל כולם מדברים על זה."
REC-008670,2026-09-16T21:47:00Z,פייסבוק,לא סווגה,unverified,נמוכה,משרד הפנים של קוסובו,LOC-067,תושבים מדווחים על נוכחות מוגברת של משרד הפנים של קוסובו ליד תחנת דלק 47. אין אישור רשמי לפרטים.
REC-014106,2026-09-16T21:47:00Z,הודעת דובר,לא סווגה,unverified,נמוכה,EULEX,LOC-026,"נשמעו קולות שנשמעו כמו ירי באזור נקודת בידוק כללית 6. חלק מהדיווחים מייחסים זאת לEULEX, אך המידע לא אומת."
REC-021638,2026-09-16T21:47:00Z,פייסבוק,לא סווגה,disputed,נמוכה,צבא סרביה,LOC-008,יש תור ארוך בתחנת הדלק ליד הדרך לאגם גזיבודה. אנשים קונים יותר מהרגיל.
REC-040315,2026-09-16T21:47:00Z,טלגרם,לא סווגה,disputed,נמוכה,משרד הפנים של קוסובו,LOC-061,יש תור ארוך בתחנת הדלק ליד נקודת בידוק כללית 41. אנשים קונים יותר מהרגיל.
REC-075807,2026-09-16T21:47:00Z,טיקטוק,לא סווגה,unverified,נמוכה,ממשלת סרביה,LOC-001,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד אזור גשר איבר. האווירה מתוחה.
REC-000832,2026-09-16T21:48:00Z,חדשות מקומיות,לא סווגה,disputed,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-037,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד כפר סמוך 17. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-035670,2026-09-16T21:48:00Z,טלגרם,לא סווגה,propaganda/disinformation,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-060,"הכביש באזור צומת מקומי 40 פתוח לסירוגין, עם עיכובים משמעותיים."
REC-046266,2026-09-16T21:49:00Z,X,לא סווגה,propaganda/disinformation,נמוכה,מנהיגים מקומיים סרבים,LOC-149,יש דיווחים על הפסקת חשמל קצרה באזור אזור תעשייה קטן 129. לא ברור אם מדובר בתקלה רגילה.
REC-079481,2026-09-16T21:49:00Z,חדשות מקומיות,לא סווגה,likely,בינונית,תושבים מקומיים,LOC-110,"דיווח על כלי טיס בלתי מזוהה מעל אזור כפר סמוך 90. אין אישור אם מדובר ברחפן, מסוק או רעש אזרחי. אין תיעוד חזותי שמאפשר לאמת את הפרטים."
REC-086321,2026-09-16T21:49:00Z,ערוץ חדשות בינלאומי,לא סווגה,disputed,נמוכה,אמבולנסים,LOC-051,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד כיכר מרכזית 31. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית.
